Title,Link,Published Date,Excerpt,Image URL
Japan tight­ens Russ­ian sanc­tions in line with G7,/news/2023/5/26/japan-tightens-russian-sanctions-in-line-with-g7,26 May 2023,"Japan will freeze the as­sets of 78 groups and 17 in­di­vid­u­als in­clud­ing army of­fi­cers in Rus­sia, and ban some ex­ports.",/wp-content/uploads/2023/05/2023-05-21T111546Z_20128158_RC2X21AFYXRY_RTRMADP_3_G7-SUMMIT-UKRAINE-1685074983.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 457",/news/2023/5/26/russia-ukraine-war-list-of-key-events-day-457,26 May 2023,"As the war en­ters its 457th day, we take a look at the main de­vel­op­ments.",/wp-content/uploads/2023/05/AP22097609177404-1685064599.jpg?resize=270%2C180&quality=80
"US says Rus­sia can­not win in Ukraine, Moscow sees long war ahead",/news/2023/5/26/us-says-russia-cannot-win-in-ukraine-moscow-sees-long-war-ahead,26 May 2023,Rus­sia’s for­mer Pres­i­dent Dmit­ry Medvedev said Ukraine war is like­ly to last decades with bouts of fight­ing and truces.,/wp-content/uploads/2023/05/2023-05-25T182747Z_696046595_RC2S51AUL097_RTRMADP_3_UKRAINE-CRISIS-USA-1-1685064946.jpg?resize=270%2C180&quality=80
US ac­cus­es Wag­n­er Group of sup­ply­ing mis­siles to Su­dan’s RSF,/news/2023/5/25/us-accuses-wagner-group-of-supplying-missiles-to-sudans-rsf,25 May 2023,Wash­ing­ton warns that the Russ­ian mer­ce­nary group is pro­long­ing the con­flict and caus­ing ‘fur­ther chaos’ in Su­dan.,/wp-content/uploads/2023/05/AP23123641202184-1685046344.jpg?resize=270%2C180&quality=80
Rus­sia moves on with plan to de­ploy tac­ti­cal nukes in Be­larus,/news/2023/5/25/russia-signs-deal-to-deploy-tactical-nuclear-weapons-in-belarus,25 May 2023,"Moscow says it will main­tain con­trol of the weapons, but Ukraine says Min­sk has been ‘tak­en hostage’.",/wp-content/uploads/2023/05/2022-02-19T000000Z_1881328039_RC2ZMS99HXOB_RTRMADP_3_UKRAINE-CRISIS-PUTIN-NUCLEAR-1-1685022334.jpg?resize=270%2C180&quality=80
UN con­fer­ence pledges fall short of $7bn goal for Horn of Africa,/news/2023/5/25/un-conference-pledges-fall-short-of-7bn-goal-for-horn-of-africa,25 May 2023,The 2.4bn raised was less than the $7bn the UN says is need­ed to pro­vide help to mil­lions at risk in the re­gion.,/wp-content/uploads/2022/07/AP22185525033785.jpg?resize=270%2C180&quality=80
War comes home to Rus­sia: Pro-Kyiv fight­ers seek Putin’s down­fall,/news/2023/5/25/war-comes-home-to-russia-pro-kyiv-fighters-seek-putins-downfall,25 May 2023,"Rus­sia has been jolt­ed by one of the most dar­ing in­cur­sions, al­leged­ly car­ried out by groups in­clud­ing its na­tion­als.",/wp-content/uploads/2023/05/2023-05-24T201233Z_1127066395_RC2151AS3VVS_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-BORDER-1685006861.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 456",/news/2023/5/25/russia-ukraine-war-list-of-key-events-day-456,25 May 2023,"As the war en­ters its 456th day, we take a look at the main de­vel­op­ments.",/wp-content/uploads/2023/05/AP23141640090473-1684977707.jpg?resize=270%2C180&quality=80
Leader of anti-Putin force says ex­pect more Russ­ian bor­der raids,/news/2023/5/25/russian-leader-of-anti-putin-force-says-expect-more-border-raids,25 May 2023,"De­nis Ka­pustin, self-de­scribed leader of the Russ­ian Vol­un­teer Corps, said his unit will raid Russ­ian ter­ri­to­ry again.",/wp-content/uploads/2023/05/2023-05-24T150612Z_1265302626_RC2051AZ2AX7_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-BORDER-1684978719.jpg?resize=270%2C180&quality=80
"Wag­n­er chief says 20,000 of its troops killed in Bakhmut bat­tle",/news/2023/5/25/wagner-chief-says-20000-of-its-troops-killed-in-bakhmut-battle,25 May 2023,Yevge­ny Prigozhin re­peats crit­i­cism of Rus­sia’s top brass and warns high num­ber of fa­tal­i­ties is a risk to the coun­try.,/wp-content/uploads/2023/05/33FP3VH-highres-1684676985.jpg?resize=270%2C180&quality=80
US elec­tions 2024: Who is the Re­pub­li­can con­tender Ron De­San­tis?,/news/2023/5/24/us-elections-2024-who-is-the-republican-contender-ron-desantis,24 May 2023,"A look at rise of Flori­da gov­er­nor, who is seen as Trump’s most se­ri­ous chal­lenger for par­ty’s pres­i­den­tial nom­i­na­tion.",/wp-content/uploads/2023/05/2023-05-15T184210Z_1419827459_RC2VM0AVPM00_RTRMADP_3_USA-FLORIDA-EDUCATION-1684950816.jpg?resize=270%2C180&quality=80
Ukraine and Rus­sia trade places in bat­tle for Bakhmut,/news/2023/5/24/ukraine-russia-trade-places-in-battle-for-bakhmut,24 May 2023,Ukraine now threat­ens en­cir­clement of ru­ined east­ern city af­ter Rus­sia claims vic­to­ry.,/wp-content/uploads/2023/05/2023-05-21T174948Z_1470805824_RC2531AEH8IZ_RTRMADP_3_UKRAINE-CRISIS-BAKHMUT-1684748771.jpg?resize=270%2C180&quality=80
"‘Where is the log­ic?’: Geor­gia will not sanc­tion Rus­sia, says PM",/news/2023/5/24/where-is-the-logic-georgia-will-not-sanction-russia-says-pm,24 May 2023,Irak­li Garib­ashvili says Geor­gian cit­i­zens and the na­tion’s econ­o­my would suf­fer if Tbil­isi sanc­tioned Moscow.,/wp-content/uploads/2023/05/2022-09-14T162929Z_2004569708_UP1EI9E19T311_RTRMADP_3_AZERBAIJAN-ARMENIA-GERMANY-SCHOLZ-1684933535.jpg?resize=270%2C180&quality=80
"Rus­sia, Chi­na sign new agree­ments, de­fy­ing West­ern crit­i­cism",/news/2023/5/24/on-beijing-visit-russian-pm-hails-unprecedented-china-ties,24 May 2023,Russ­ian PM Mikhail Mishus­tin is the high­est rank­ing Russ­ian of­fi­cial to vis­it Bei­jing since the Ukraine war be­gan.,/wp-content/uploads/2023/05/2023-05-24T095230Z_91106873_RC2X41AGEASA_RTRMADP_3_CHINA-RUSSIA-1684926149.jpg?resize=270%2C180&quality=80
Brazen raids into Rus­sia aim to stretch forces thin: An­a­lysts,/news/2023/5/24/brazen-raids-into-russia-aim-to-stretch-forces-thin-analysts,24 May 2023,Se­cu­ri­ty ex­perts say in­cur­sions seek to pull Russ­ian troops away from key bat­tles to help Ukraine coun­terof­fen­sive.,/wp-content/uploads/2023/05/UkraineMilitants-1684912368.jpg?resize=270%2C180&quality=80
"Japan’s Uniq­lo to exit Rus­sia, paving way for sale: Re­port",/economy/2023/5/24/japans-uniqlo-to-exit-russia-paving-way-for-sale-report,24 May 2023,Japan­ese brand had al­ready sus­pend­ed op­er­a­tions in Rus­sia since short­ly af­ter Moscow’s in­va­sion of Ukraine.,/wp-content/uploads/2022/03/uniqlo.jpg?resize=270%2C180&quality=80
Rus­sia crit­i­cised at UN as more civil­ians killed in war zones,/news/2023/5/24/russia-criticised-at-un-as-more-civilians-killed-in-war-zones,24 May 2023,"The Unit­ed Na­tions es­ti­mates near­ly 17,000 civil­ians killed last year, an in­crease of 53% com­pared with year be­fore.",/wp-content/uploads/2023/05/2023-04-29T131053Z_140854245_RC2CO0ALV7LE_RTRMADP_3_UKRAINE-CRISIS-ATTACK-UMAN-1684899725.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 455",/news/2023/5/24/russia-ukraine-war-list-of-key-events-day-455,24 May 2023,"As the war en­ters its 455th day, we take a look at the main de­vel­op­ments.",/wp-content/uploads/2023/05/AP23143337346426-1684895241.jpg?resize=270%2C180&quality=80
Rus­sia claims 70 at­tack­ers killed in cross-bor­der Bel­go­rod raid,/news/2023/5/24/russia-claims-70-attackers-killed-in-cross-border-belgorod-raid,24 May 2023,"Anti-Krem­lin groups, the Free­dom of Rus­sia Le­gion and Russ­ian Vol­un­teer Corps, claim re­spon­si­bil­i­ty for the in­cur­sion.",/wp-content/uploads/2023/05/11493701-1684895523.jpg?resize=270%2C180&quality=80
Rus­sia says Su-27 jet sent to pre­vent US planes vi­o­lat­ing bor­der,/news/2023/5/24/russia-says-su-27-jet-sent-to-prevent-us-planes-violating-border,24 May 2023,Rus­sia says fight­er jet in­ter­cept­ed two US B-1B bombers fly­ing over the Baltic Sea in in­ter­na­tion­al air­space.,/wp-content/uploads/2023/05/2011-04-01T110000Z_512344766_GM1E7430FMW01_RTRMADP_3_LIBYA-USA-1684889595.jpg?resize=270%2C180&quality=80
At­tacks in Rus­sia’s Bel­go­rod: What we know so far,/news/2023/5/23/attacks-in-russias-belgorod-what-we-know-so-far,23 May 2023,Ukraine has de­nied any in­volve­ment in a dar­ing cross-bor­der as­sault that threat­ens to fur­ther es­ca­late the war.,/wp-content/uploads/2023/05/AP23055604695592-1684804020.jpg?resize=270%2C180&quality=80
Hun­gary’s Or­ban says ‘poor Ukraini­ans’ can­not win against Rus­sia,/news/2023/5/23/hungarys-orban-says-poor-ukrainians-cannot-win-the-war,23 May 2023,"Or­ban ad­dress­es a fo­rum in Qatar, say­ing peace can only be achieved through diplo­ma­cy.",/wp-content/uploads/2022/05/2022-05-16T123736Z_793085516_RC2C8U9BIEXL_RTRMADP_3_HUNGARY-ORBAN-PARLIAMENT.jpg?resize=270%2C180&quality=80
"Why Sau­di Ara­bia, Arab League in­vit­ed Ze­len­skyy to their sum­mit",/news/2023/5/23/why-saudi-arabia-arab-league-invited-zelenskyy-to-their-summit,23 May 2023,"Ukraine’s pres­i­dent and Arab na­tions might not seem like a nat­ur­al fit, but they both had their rea­sons for the vis­it.",/wp-content/uploads/2023/05/2023-05-19T144000Z_601502681_RC2Q11AN8L1C_RTRMADP_3_SAUDI-ARABS-SUMMIT-1684662524.jpg?resize=270%2C180&quality=80
"Russ­ian PM ar­rives in Chi­na for busi­ness fo­rum, talks with Xi",/news/2023/5/23/russian-pm-arrives-in-china-for-business-forum-talks-with-xi,23 May 2023,Chi­na’s deep­en­ing eco­nom­ic and po­lit­i­cal re­la­tion­ship with Rus­sia has not been de­railed by Moscow’s in­va­sion of Ukraine.,/wp-content/uploads/2023/05/33BQ9MK-highres-1684812623.jpg?resize=270%2C180&quality=80
US says Rus­sia’s Wag­n­er force eyes Mali as route for war sup­plies,/news/2023/5/23/us-says-russias-wagner-force-eyes-mali-as-route-for-war-supplies,23 May 2023,Russ­ian mer­ce­nary force said to be will­ing to fal­si­fy pa­per­work to use Mali as tran­sit point for Ukraine war equip­ment.,/wp-content/uploads/2023/05/AP23027572220478-1684810595.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 454",/news/2023/5/23/russia-ukraine-war-list-of-key-events-day-454,23 May 2023,"As the war en­ters its 454th day, we take a look at the main de­vel­op­ments.",/wp-content/uploads/2023/05/33FT882-highres-1684804310.jpg?resize=270%2C180&quality=80
Russ­ian ‘clean up’ op­er­a­tion af­ter raid on Bel­go­rod from Ukraine,/news/2023/5/23/ukraine-says-russian-armed-groups-behind-border-raid-on-russia,23 May 2023,The Lib­er­ty of Rus­sia Le­gion and Russ­ian Vol­un­teer Corps said to be in­volved in cross-bor­der at­tacks in Bel­go­rod.,/wp-content/uploads/2023/05/AP23055604695592-1684804020.jpg?resize=270%2C180&quality=80
Fall of Bakhmut would sig­nal ‘a Pyrrhic vic­to­ry for Wag­n­er’,/news/2023/5/22/as-russia-claims-victory-how-important-is-bakhmut,22 May 2023,"We speak to a Ukrain­ian mil­i­tary ex­pert, ser­vice­man and an­a­lysts on what the pos­si­ble cap­ture of Bakhmut means.",/wp-content/uploads/2023/05/AP23141282235379-1684755347.jpg?resize=270%2C180&quality=80
"Ukraine still has a foothold in­side Bakhmut, says of­fi­cial",/news/2023/5/22/ukraine-deny-fall-of-bakhmut-wagner-group-announce-retreat,22 May 2023,"The deputy de­fence min­is­ter says Ukrain­ian troops are ad­vanc­ing near the city, over which Rus­sia claimed vic­to­ry.",/wp-content/uploads/2023/05/AP23141291655659-1684749554.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 453",/news/2023/5/22/russia-ukraine-war-list-of-key-events-day-453,22 May 2023,"As the war en­ters its 453rd day, we take a look at the main de­vel­op­ments.",/wp-content/uploads/2023/05/AP23141640034224-1684726979.jpg?resize=270%2C180&quality=80
Rus­sia says F-16 trans­fer to Ukraine would raise NATO ques­tion,/news/2023/5/22/russia-says-f-16-transfer-to-ukraine-would-raise-nato-question,22 May 2023,Lat­est Russ­ian warn­ing comes af­ter US Pres­i­dent Joe Biden agreed to pro­vide train­ing to Ukrain­ian pi­lots on fight­er jets,/wp-content/uploads/2021/06/2018-06-06T133938Z_1176092941_RC17E0B85C70_RTRMADP_3_NATO-RUSSIA-EXERCISE.jpg?resize=270%2C180&quality=80
Rus­sians cel­e­brate re­ports that ‘fortress Bakhmut’ has fall­en,/news/2023/5/21/russians-celebrate-fall-of-fortress,21 May 2023,Ukraine’s pres­i­dent is deny­ing claims that the east­ern city is un­der Russ­ian con­trol af­ter months of heavy bat­tle.,/wp-content/uploads/2023/05/2023-05-21T174948Z_751015099_RC2531AWTQND_RTRMADP_3_UKRAINE-CRISIS-BAKHMUT-1684732077.jpg?resize=270%2C180&quality=80
Why is Bakhmut im­por­tant in the Rus­sia-Ukraine war?,/news/2023/5/21/why-is-bakhmut-important-in-the-russia-ukraine-war,21 May 2023,The sym­bol­ic im­por­tance of the small city in Ukraine’s east now far out­weighs any strate­gic val­ue for ei­ther side.,/wp-content/uploads/2023/05/AP23116667644902-1684658973.jpg?resize=270%2C180&quality=80
Ze­len­skyy calls on G7 to en­sure Rus­sia is ‘last ag­gres­sor’,/news/2023/5/21/zelenskyy-calls-on-g7-to-ensure-russia-is-last,21 May 2023,Ze­len­skyy’s vis­it to Japan high­light­ed sig­nif­i­cant di­vi­sions pre­vent­ing the for­ma­tion of a unit­ed front against Rus­sia.,/wp-content/uploads/2023/05/AP23141520282771-1684682997.jpg?resize=270%2C180&quality=80
Tens of thou­sands ral­ly in Moldo­va for EU mem­ber­ship,/news/2023/5/21/pro-government-rally-in-moldovan-capital-draws-tens-of-thousands,21 May 2023,Demon­stra­tors called on lead­ers to amend the con­sti­tu­tion to specif­i­cal­ly men­tion the coun­try’s Eu­ro­pean ori­en­ta­tion.,/wp-content/uploads/2023/05/2023-05-21T121248Z_1529387003_RC2Z21AOOWBD_RTRMADP_3_MOLDOVA-POLITICS-1684678278.jpg?resize=270%2C180&quality=80
Rus­sians ‘de­stroyed every­thing’ in Bakhmut: Ukraine’s Ze­len­skyy,/news/2023/5/21/ukraines-zelenskyy-appears-to-confirm-loss-of-bakhmut-to-russia,21 May 2023,His spokesman de­nies re­ports at­trib­uted to the Ukrain­ian pres­i­dent that the city was cap­tured by the Russ­ian forces.,/wp-content/uploads/2023/05/AP23116668361420-1684659589.jpg?resize=270%2C180&quality=80
"Putin con­grat­u­lates Rus­sia troops, Wag­n­er for ‘cap­tur­ing Bakhmut’",/news/2023/5/21/putin-congratulates-russia-troops-wagner-for-capturing-bakhmut,21 May 2023,Russ­ian claims of cap­tur­ing Bakhmut came hours af­ter Ukraine said the bat­tle for the east­ern city was con­tin­u­ing.,/wp-content/uploads/2023/05/33FP6LQ-highres-1684633125.jpg?resize=270%2C180&quality=80
The bat­tle for Ukraine’s Bakhmut: A time­line,/news/2023/5/20/the-battle-for-ukraine-bakhmut-a-timeline,20 May 2023,Wag­n­er claims con­trol of Bakhmut but Kyiv says bat­tles con­tin­ue. Here are some key mo­ments in the fight for the city.,/wp-content/uploads/2023/05/AP23139031321235-1684600571.jpg?resize=270%2C180&quality=80
Kyiv says Bakhmut sit­u­a­tion ‘crit­i­cal’ as Wag­n­er claims con­trol,/news/2023/5/20/russias-prigozhin-claims-complete-capture-of-bakhmut,20 May 2023,"Ukraine re­jects claim, says heavy fight­ing con­tin­ues in the city and de­scribes the sit­u­a­tion there as ‘crit­i­cal’.",/wp-content/uploads/2023/05/2023-05-20T140537Z_138871309_RC2E21A3TWDK_RTRMADP_3_UKRAINE-CRISIS-BAKHMUT-PRIGOZHIN-1684592811.jpg?resize=270%2C180&quality=80
Ze­len­skyy goes on diplo­mat­ic blitz to tight­en screws on Rus­sia,/news/2023/5/20/zelenskyy-goes-on-diplomatic-blitz-to-tighten-screws-on-russia,20 May 2023,Ukraine leader’s vis­it to Hi­roshi­ma thrust the G7’s ef­forts to choke Rus­sia’s econ­o­my to the top of a busy agen­da.,/wp-content/uploads/2023/05/2023-05-20T113300Z_628428956_RC2B21AGGW4N_RTRMADP_3_G7-SUMMIT-UKRAINE-INDIA-1684595178.jpg?resize=270%2C180&quality=80
Rus­sia: Giv­ing F-16 fight­er jets to Ukraine a ‘colos­sal risk’,/news/2023/5/20/russia-giving-f-16-fighter-jets-to-ukraine-a-colossal-risk,20 May 2023,"West­ern na­tions ‘still ad­her­ing to es­ca­la­tion sce­nario’ that risks widen­ing the Ukraine war in Eu­rope, of­fi­cial says.",/wp-content/uploads/2022/08/Turkey-1.jpg?resize=270%2C180&quality=80
ICC war crimes pros­e­cu­tor ‘want­ed’ in Rus­sia over Putin war­rant,/news/2023/5/20/icc-war-crimes-prosecutor-wanted-in-russia-over-putin-warrant,20 May 2023,In­ter­na­tion­al Crim­i­nal Court mem­ber states ‘deeply con­cerned’ by Russ­ian de­ci­sion to put Karim Khan on a want­ed list.,/wp-content/uploads/2023/05/2022-09-26T083734Z_1210806629_RC2VOW9596ON_RTRMADP_3_WARCRIMES-CENTRALAFRICA-SAID-1684554714.jpg?resize=270%2C180&quality=80
"Ze­len­skyy at­ten­dance at G7 con­firmed, set to meet Japan’s Kishi­da",/news/2023/5/20/zelenskyy-attendance-at-g7-confirmed-set-to-meet-japans-kishida,20 May 2023,Ukrain­ian Pres­i­dent Volodymyr Ze­len­skyy will hold a bi­lat­er­al meet­ing with Japan­ese PM Fu­mio Kishi­da at the G7.,/wp-content/uploads/2023/03/2023-03-21T171058Z_502109839_RC2FYZ99EXCD_RTRMADP_3_UKRAINE-CRISIS-JAPAN-ZELENSKIY.jpg?resize=270%2C180&quality=80
Ze­len­skyy hails Biden’s de­ci­sion on F-16 jet train­ing for Ukraine,/news/2023/5/20/zelenskky-hails-bidens-decision-on-f-16-jet-training-for-ukraine,20 May 2023,"Train­ing Ukrain­ian pi­lots on US-made F-16 fight­ers will ‘great­ly en­hance our army in the sky’, says Ukraine’s pres­i­dent.",/wp-content/uploads/2023/05/AP18192430543050-1684550233.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 451",/news/2023/5/20/russia-ukraine-war-list-of-key-events-day-451,20 May 2023,"As the war en­ters its 451st day, we take a look at the main de­vel­op­ments.",/wp-content/uploads/2023/05/2023-05-19T202235Z_912903787_RC2O11A2GWCL_RTRMADP_3_UKRAINE-CRISIS-EAST-RECONAISSANCE-1684543902.jpg?resize=270%2C180&quality=80
G7 tight­ens sanc­tions over Rus­sia’s war on Ukraine,/news/2023/5/19/g7-tightens-sanctions-over-russia-war-ukraine,19 May 2023,"On first day of G7 sum­mit in Japan, US and part­ners an­nounce new penal­ties aimed at pun­ish­ing Rus­sia.",/wp-content/uploads/2023/05/2023-05-19T110927Z_1200962097_RC2L11AQ1JHT_RTRMADP_3_G7-SUMMIT-1684494902.jpg?resize=270%2C180&quality=80
Ukraine’s Ze­len­skyy seeks Arab League sup­port on Sau­di vis­it,/news/2023/5/19/ukraines-zelenskyy-makes-surprise-visit-to-saudi-arabia,19 May 2023,Pres­i­dent Volodymyr Ze­len­skyy calls on the Arab League to help pro­tect ‘our peo­ple’ and the Ukrain­ian Mus­lim com­mu­ni­ty.,/wp-content/uploads/2023/05/2023-05-19T115702Z_105244130_RC2N11AQ9RQC_RTRMADP_3_SAUDI-ARABS-SUMMIT-1684498067.jpg?resize=270%2C180&quality=80
Ukraine’s Ze­len­skyy to at­tend G7 as lead­ers up pres­sure on Rus­sia,/news/2023/5/19/ukraines-zelenskyy-to-attend-g7-in-hiroshima-to-pressure-russia,19 May 2023,Pres­ence of Ukrain­ian pres­i­dent is like­ly to bol­ster G7 and NATO re­solve to con­tin­ue sup­ply­ing weapons.,/wp-content/uploads/2023/05/2023-05-15T130629Z_1103213700_RC2YY0A8BWWH_RTRMADP_3_UKRAINE-CRISIS-BRITAIN-1684478403.jpg?resize=270%2C180&quality=80
